x,y,action_density
9.797979797979797567e+00,4.848484848484848619e+00,4.807654598370784127e-01
9.898989898989899672e+00,4.848484848484848619e+00,3.464482152331784803e-01
1.000000000000000000e+01,4.848484848484848619e+00,2.507322355251706547e-01
0.000000000000000000e+00,4.949494949494949836e+00,2.507796085865151015e-01
1.010101010101010083e-01,4.949494949494949836e+00,3.462831240584722803e-01
2.020202020202020166e-01,4.949494949494949836e+00,4.802233188567024413e-01
3.030303030303030387e-01,4.949494949494949836e+00,6.676579422655379847e-01
4.040404040404040331e-01,4.949494949494949836e+00,9.287310952159035793e-01
5.050505050505050830e-01,4.949494949494949836e+00,1.289866600810548825e+00
6.060606060606060774e-01,4.949494949494949836e+00,1.784988112899788426e+00
7.070707070707070718e-01,4.949494949494949836e+00,2.456639465837478831e+00
8.080808080808080662e-01,4.949494949494949836e+00,3.356828851349049181e+00
9.090909090909090606e-01,4.949494949494949836e+00,4.547373051946789424e+00
1.010101010101010166e+00,4.949494949494949836e+00,6.099482467495954019e+00
1.111111111111111160e+00,4.949494949494949836e+00,8.092315418284218964e+00
1.212121212121212155e+00,4.949494949494949836e+00,1.061025323443223201e+01
1.313131313131313149e+00,4.949494949494949836e+00,1.373871647658054584e+01
1.414141414141414144e+00,4.949494949494949836e+00,1.755846354676377885e+01
1.515151515151515138e+00,4.949494949494949836e+00,2.213848505663919397e+01
1.616161616161616132e+00,4.949494949494949836e+00,2.752782016533288001e+01
1.717171717171717127e+00,4.949494949494949836e+00,3.374685345061747199e+01
1.818181818181818121e+00,4.949494949494949836e+00,4.077887144247692675e+01
1.919191919191919116e+00,4.949494949494949836e+00,4.856282844213610872e+01
2.020202020202020332e+00,4.949494949494949836e+00,5.698835182534283916e+01
2.121212121212121104e+00,4.949494949494949836e+00,6.589397349705927809e+01
2.222222222222222321e+00,4.949494949494949836e+00,7.506938584261666847e+01
2.323232323232323093e+00,4.949494949494949836e+00,8.426218710617226293e+01
2.424242424242424310e+00,4.949494949494949836e+00,9.318912686852891625e+01
2.525252525252525082e+00,4.949494949494949836e+00,1.015513359899852475e+02
2.626262626262626299e+00,4.949494949494949836e+00,1.090524954486358524e+02
2.727272727272727071e+00,4.949494949494949836e+00,1.154184433815300963e+02
2.828282828282828287e+00,4.949494949494949836e+00,1.204164148928189206e+02
2.929292929292929060e+00,4.949494949494949836e+00,1.238720136501186317e+02
3.030303030303030276e+00,4.949494949494949836e+00,1.256885257600609691e+02
3.131313131313131048e+00,4.949494949494949836e+00,1.259414343541699708e+02
3.232323232323232265e+00,4.949494949494949836e+00,1.247159831535559107e+02
3.333333333333333481e+00,4.949494949494949836e+00,1.221317009527722632e+02
3.434343434343434254e+00,4.949494949494949836e+00,1.183670861833686132e+02
3.535353535353535470e+00,4.949494949494949836e+00,1.136454602335474249e+02
3.636363636363636243e+00,4.949494949494949836e+00,1.082181204106525740e+02
3.737373737373737459e+00,4.949494949494949836e+00,1.023465315463222396e+02
3.838383838383838231e+00,4.949494949494949836e+00,9.628529538814453304e+01
3.939393939393939448e+00,4.949494949494949836e+00,9.026742947187395316e+01
4.040404040404040664e+00,4.949494949494949836e+00,8.449311577470618317e+01
4.141414141414140992e+00,4.949494949494949836e+00,7.912260759253565823e+01
4.242424242424242209e+00,4.949494949494949836e+00,7.427348174397832281e+01
4.343434343434343425e+00,4.949494949494949836e+00,7.002195853246142576e+01
4.444444444444444642e+00,4.949494949494949836e+00,6.640763528218914757e+01
4.545454545454544970e+00,4.949494949494949836e+00,6.344072144341532749e+01
4.646464646464646187e+00,4.949494949494949836e+00,6.111073311357712612e+01
4.747474747474747403e+00,4.949494949494949836e+00,5.939559238513886896e+01
4.848484848484848619e+00,4.949494949494949836e+00,5.827015942831314987e+01
4.949494949494949836e+00,4.949494949494949836e+00,5.771337432575934656e+01
5.050505050505050164e+00,4.949494949494949836e+00,5.771337432575934656e+01
5.151515151515151381e+00,4.949494949494949836e+00,5.827015942831314987e+01
5.252525252525252597e+00,4.949494949494949836e+00,5.939559238513886896e+01
5.353535353535353813e+00,4.949494949494949836e+00,6.111073311357712612e+01
5.454545454545454142e+00,4.949494949494949836e+00,6.344072144341531327e+01
5.555555555555555358e+00,4.949494949494949836e+00,6.640763528218914757e+01
5.656565656565656575e+00,4.949494949494949836e+00,7.002195853246142576e+01
5.757575757575757791e+00,4.949494949494949836e+00,7.427348174397832281e+01
5.858585858585858119e+00,4.949494949494949836e+00,7.912260759253560138e+01
5.959595959595959336e+00,4.949494949494949836e+00,8.449311577470619739e+01
6.060606060606060552e+00,4.949494949494949836e+00,9.026742947187395316e+01
6.161616161616161769e+00,4.949494949494949836e+00,9.628529538814451882e+01
6.262626262626262097e+00,4.949494949494949836e+00,1.023465315463222112e+02
6.363636363636363313e+00,4.949494949494949836e+00,1.082181204106525456e+02
6.464646464646464530e+00,4.949494949494949836e+00,1.136454602335474107e+02
6.565656565656565746e+00,4.949494949494949836e+00,1.183670861833686132e+02
6.666666666666666963e+00,4.949494949494949836e+00,1.221317009527722490e+02
6.767676767676767291e+00,4.949494949494949836e+00,1.247159831535558965e+02
6.868686868686868507e+00,4.949494949494949836e+00,1.259414343541699850e+02
6.969696969696969724e+00,4.949494949494949836e+00,1.256885257600609691e+02
7.070707070707070940e+00,4.949494949494949836e+00,1.238720136501186317e+02
7.171717171717171269e+00,4.949494949494949836e+00,1.204164148928189348e+02
7.272727272727272485e+00,4.949494949494949836e+00,1.154184433815301105e+02
7.373737373737373701e+00,4.949494949494949836e+00,1.090524954486358382e+02
7.474747474747474918e+00,4.949494949494949836e+00,1.015513359899852475e+02
7.575757575757575246e+00,4.949494949494949836e+00,9.318912686852897309e+01
7.676767676767676463e+00,4.949494949494949836e+00,8.426218710617229135e+01
7.777777777777777679e+00,4.949494949494949836e+00,7.506938584261666847e+01
7.878787878787878896e+00,4.949494949494949836e+00,6.589397349705927809e+01
7.979797979797979224e+00,4.949494949494949836e+00,5.698835182534287469e+01
8.080808080808081328e+00,4.949494949494949836e+00,4.856282844213606609e+01
8.181818181818181657e+00,4.949494949494949836e+00,4.077887144247694806e+01
8.282828282828281985e+00,4.949494949494949836e+00,3.374685345061753594e+01
8.383838383838384090e+00,4.949494949494949836e+00,2.752782016533286580e+01
8.484848484848484418e+00,4.949494949494949836e+00,2.213848505663921173e+01
8.585858585858586522e+00,4.949494949494949836e+00,1.755846354676374688e+01
8.686868686868686851e+00,4.949494949494949836e+00,1.373871647658054584e+01
8.787878787878787179e+00,4.949494949494949836e+00,1.061025323443225332e+01
8.888888888888889284e+00,4.949494949494949836e+00,8.092315418284208306e+00
8.989898989898989612e+00,4.949494949494949836e+00,6.099482467495958460e+00
9.090909090909089940e+00,4.949494949494949836e+00,4.547373051946801858e+00
9.191919191919192045e+00,4.949494949494949836e+00,3.356828851349049181e+00
9.292929292929292373e+00,4.949494949494949836e+00,2.456639465837484604e+00
9.393939393939394478e+00,4.949494949494949836e+00,1.784988112899784873e+00
9.494949494949494806e+00,4.949494949494949836e+00,1.289866600810548825e+00
9.595959595959595134e+00,4.949494949494949836e+00,9.287310952159061328e-01
9.696969696969697239e+00,4.949494949494949836e+00,6.676579422655373186e-01
9.797979797979797567e+00,4.949494949494949836e+00,4.802233188567028854e-01
9.898989898989899672e+00,4.949494949494949836e+00,3.462831240584713921e-01
1.000000000000000000e+01,4.949494949494949836e+00,2.507796085865151015e-01
0.000000000000000000e+00,5.050505050505050164e+00,2.507796085865151015e-01
1.010101010101010083e-01,5.050505050505050164e+00,3.462831240584722803e-01
2.020202020202020166e-01,5.050505050505050164e+00,4.802233188567024413e-01
3.030303030303030387e-01,5.050505050505050164e+00,6.676579422655379847e-01
4.040404040404040331e-01,5.050505050505050164e+00,9.287310952159035793e-01
5.050505050505050830e-01,5.050505050505050164e+00,1.289866600810548825e+00
6.060606060606060774e-01,5.050505050505050164e+00,1.784988112899788426e+00
7.070707070707070718e-01,5.050505050505050164e+00,2.456639465837478831e+00
8.080808080808080662e-01,5.050505050505050164e+00,3.356828851349049181e+00
9.090909090909090606e-01,5.050505050505050164e+00,4.547373051946789424e+00
1.010101010101010166e+00,5.050505050505050164e+00,6.099482467495954019e+00
1.111111111111111160e+00,5.050505050505050164e+00,8.092315418284218964e+00
1.212121212121212155e+00,5.050505050505050164e+00,1.061025323443223201e+01
1.313131313131313149e+00,5.050505050505050164e+00,1.373871647658054584e+01
1.414141414141414144e+00,5.050505050505050164e+00,1.755846354676377885e+01
1.515151515151515138e+00,5.050505050505050164e+00,2.213848505663919397e+01
1.616161616161616132e+00,5.050505050505050164e+00,2.752782016533288001e+01
1.717171717171717127e+00,5.050505050505050164e+00,3.374685345061747199e+01
1.818181818181818121e+00,5.050505050505050164e+00,4.077887144247692675e+01
1.919191919191919116e+00,5.050505050505050164e+00,4.856282844213610872e+01
2.020202020202020332e+00,5.050505050505050164e+00,5.698835182534283916e+01
2.121212121212121104e+00,5.050505050505050164e+00,6.589397349705927809e+01
2.222222222222222321e+00,5.050505050505050164e+00,7.506938584261666847e+01
2.323232323232323093e+00,5.050505050505050164e+00,8.426218710617226293e+01
2.424242424242424310e+00,5.050505050505050164e+00,9.318912686852891625e+01
2.525252525252525082e+00,5.050505050505050164e+00,1.015513359899852475e+02
2.626262626262626299e+00,5.050505050505050164e+00,1.090524954486358524e+02
2.727272727272727071e+00,5.050505050505050164e+00,1.154184433815300963e+02
2.828282828282828287e+00,5.050505050505050164e+00,1.204164148928189206e+02
2.929292929292929060e+00,5.050505050505050164e+00,1.238720136501186317e+02
3.030303030303030276e+00,5.050505050505050164e+00,1.256885257600609691e+02
3.131313131313131048e+00,5.050505050505050164e+00,1.259414343541699708e+02
3.232323232323232265e+00,5.050505050505050164e+00,1.247159831535559107e+02
3.333333333333333481e+00,5.050505050505050164e+00,1.221317009527722632e+02
3.434343434343434254e+00,5.050505050505050164e+00,1.183670861833686132e+02
3.535353535353535470e+00,5.050505050505050164e+00,1.136454602335474249e+02
3.636363636363636243e+00,5.050505050505050164e+00,1.082181204106525740e+02
3.737373737373737459e+00,5.050505050505050164e+00,1.023465315463222396e+02
3.838383838383838231e+00,5.050505050505050164e+00,9.628529538814453304e+01
3.939393939393939448e+00,5.050505050505050164e+00,9.026742947187395316e+01
4.040404040404040664e+00,5.050505050505050164e+00,8.449311577470618317e+01
4.141414141414140992e+00,5.050505050505050164e+00,7.912260759253565823e+01
4.242424242424242209e+00,5.050505050505050164e+00,7.427348174397832281e+01
4.343434343434343425e+00,5.050505050505050164e+00,7.002195853246142576e+01
4.444444444444444642e+00,5.050505050505050164e+00,6.640763528218914757e+01
4.545454545454544970e+00,5.050505050505050164e+00,6.344072144341532749e+01
4.646464646464646187e+00,5.050505050505050164e+00,6.111073311357712612e+01
4.747474747474747403e+00,5.050505050505050164e+00,5.939559238513886896e+01
4.848484848484848619e+00,5.050505050505050164e+00,5.827015942831314987e+01
4.949494949494949836e+00,5.050505050505050164e+00,5.771337432575934656e+01
5.050505050505050164e+00,5.050505050505050164e+00,5.771337432575934656e+01
5.151515151515151381e+00,5.050505050505050164e+00,5.827015942831314987e+01
5.252525252525252597e+00,5.050505050505050164e+00,5.939559238513886896e+01
5.353535353535353813e+00,5.050505050505050164e+00,6.111073311357712612e+01
5.454545454545454142e+00,5.050505050505050164e+00,6.344072144341531327e+01
5.555555555555555358e+00,5.050505050505050164e+00,6.640763528218914757e+01
5.656565656565656575e+00,5.050505050505050164e+00,7.002195853246142576e+01
5.757575757575757791e+00,5.050505050505050164e+00,7.427348174397832281e+01
5.858585858585858119e+00,5.050505050505050164e+00,7.912260759253560138e+01
5.959595959595959336e+00,5.050505050505050164e+00,8.449311577470619739e+01
6.060606060606060552e+00,5.050505050505050164e+00,9.026742947187395316e+01
6.161616161616161769e+00,5.050505050505050164e+00,9.628529538814451882e+01
6.262626262626262097e+00,5.050505050505050164e+00,1.023465315463222112e+02
6.363636363636363313e+00,5.050505050505050164e+00,1.082181204106525456e+02
6.464646464646464530e+00,5.050505050505050164e+00,1.136454602335474107e+02
6.565656565656565746e+00,5.050505050505050164e+00,1.183670861833686132e+02
6.666666666666666963e+00,5.050505050505050164e+00,1.221317009527722490e+02
6.767676767676767291e+00,5.050505050505050164e+00,1.247159831535558965e+02
6.868686868686868507e+00,5.050505050505050164e+00,1.259414343541699850e+02
6.969696969696969724e+00,5.050505050505050164e+00,1.256885257600609691e+02
7.070707070707070940e+00,5.050505050505050164e+00,1.238720136501186317e+02
7.171717171717171269e+00,5.050505050505050164e+00,1.204164148928189348e+02
7.272727272727272485e+00,5.050505050505050164e+00,1.154184433815301105e+02
7.373737373737373701e+00,5.050505050505050164e+00,1.090524954486358382e+02
7.474747474747474918e+00,5.050505050505050164e+00,1.015513359899852475e+02
7.575757575757575246e+00,5.050505050505050164e+00,9.318912686852897309e+01
7.676767676767676463e+00,5.050505050505050164e+00,8.426218710617229135e+01
7.777777777777777679e+00,5.050505050505050164e+00,7.506938584261666847e+01
7.878787878787878896e+00,5.050505050505050164e+00,6.589397349705927809e+01
7.979797979797979224e+00,5.050505050505050164e+00,5.698835182534287469e+01
8.080808080808081328e+00,5.050505050505050164e+00,4.856282844213606609e+01
8.181818181818181657e+00,5.050505050505050164e+00,4.077887144247694806e+01
8.282828282828281985e+00,5.050505050505050164e+00,3.374685345061753594e+01
8.383838383838384090e+00,5.050505050505050164e+00,2.752782016533286580e+01
8.484848484848484418e+00,5.050505050505050164e+00,2.213848505663921173e+01
8.585858585858586522e+00,5.050505050505050164e+00,1.755846354676374688e+01
8.686868686868686851e+00,5.050505050505050164e+00,1.373871647658054584e+01
8.787878787878787179e+00,5.050505050505050164e+00,1.061025323443225332e+01
8.888888888888889284e+00,5.050505050505050164e+00,8.092315418284208306e+00
8.989898989898989612e+00,5.050505050505050164e+00,6.099482467495958460e+00
9.090909090909089940e+00,5.050505050505050164e+00,4.547373051946801858e+00
9.191919191919192045e+00,5.050505050505050164e+00,3.356828851349049181e+00
9.292929292929292373e+00,5.050505050505050164e+00,2.456639465837484604e+00
9.393939393939394478e+00,5.050505050505050164e+00,1.784988112899784873e+00
9.494949494949494806e+00,5.050505050505050164e+00,1.289866600810548825e+00
9.595959595959595134e+00,5.050505050505050164e+00,9.287310952159061328e-01
9.696969696969697239e+00,5.050505050505050164e+00,6.676579422655373186e-01
9.797979797979797567e+00,5.050505050505050164e+00,4.802233188567028854e-01
9.898989898989899672e+00,5.050505050505050164e+00,3.462831240584713921e-01
1.000000000000000000e+01,5.050505050505050164e+00,2.507796085865151015e-01
0.000000000000000000e+00,5.151515151515151381e+00,2.507322355251706547e-01
1.010101010101010083e-01,5.151515151515151381e+00,3.464482152331793685e-01
2.020202020202020166e-01,5.151515151515151381e+00,4.807654598370779686e-01
3.030303030303030387e-01,5.151515151515151381e+00,6.688258100307717946e-01
4.040404040404040331e-01,5.151515151515151381e+00,9.308893351282094830e-01
5.050505050505050830e-01,5.151515151515151381e+00,1.293535588870838637e+00
6.060606060606060774e-01,5.151515151515151381e+00,1.790891807657019053e+00
7.070707070707070718e-01,5.151515151515151381e+00,2.465760708083081898e+00
8.080808080808080662e-01,5.151515151515151381e+00,3.370470286592250009e+00
9.090909090909090606e-01,5.151515151515151381e+00,4.567220347787276147e+00
1.010101010101010166e+00,5.151515151515151381e+00,6.127664755467464808e+00
1.111111111111111160e+00,5.151515151515151381e+00,8.131456064581428222e+00
1.212121212121212155e+00,5.151515151515151381e+00,1.066350237466174988e+01
1.313131313131313149e+00,5.151515151515151381e+00,1.380975554603179134e+01
1.414141414141414144e+00,5.151515151515151381e+00,1.765147165180292177e+01
1.515151515151515138e+00,5.151515151515151381e+00,2.225805781075313661e+01
1.616161616161616132e+00,5.151515151515151381e+00,2.767883383026659061e+01
1.717171717171717127e+00,5.151515151515151381e+00,3.393427101029747206e+01
1.818181818181818121e+00,5.151515151515151381e+00,4.100749251437527221e+01
1.919191919191919116e+00,5.151515151515151381e+00,4.883699135749237286e+01
2.020202020202020332e+00,5.151515151515151381e+00,5.731160317648781444e+01
2.121212121212121104e+00,5.151515151515151381e+00,6.626872711578153030e+01
2.222222222222222321e+00,5.151515151515151381e+00,7.549659855696656052e+01
2.323232323232323093e+00,5.151515151515151381e+00,8.474108174137087701e+01
2.424242424242424310e+00,5.151515151515151381e+00,9.371699299230640179e+01
2.525252525252525082e+00,5.151515151515151381e+00,1.021234353660870369e+02
2.626262626262626299e+00,5.151515151515151381e+00,1.096620920304949891e+02
2.727272727272727071e+00,5.151515151515151381e+00,1.160569674588545013e+02
2.828282828282828287e+00,5.151515151515151381e+00,1.210737587167574389e+02
2.929292929292929060e+00,5.151515151515151381e+00,1.245369429258735465e+02
3.030303030303030276e+00,5.151515151515151381e+00,1.263497083652391950e+02
3.131313131313131048e+00,5.151515151515151381e+00,1.265957448382953316e+02
3.232323232323232265e+00,5.151515151515151381e+00,1.253632136968756470e+02
3.333333333333333481e+00,5.151515151515151381e+00,1.227716928504008536e+02
3.434343434343434254e+00,5.151515151515151381e+00,1.189997361379134162e+02
3.535353535353535470e+00,5.151515151515151381e+00,1.142707261100568132e+02
3.636363636363636243e+00,5.151515151515151381e+00,1.088360262772760905e+02
3.737373737373737459e+00,5.151515151515151381e+00,1.029571718308691430e+02
3.838383838383838231e+00,5.151515151515151381e+00,9.688883799357111570e+01
3.939393939393939448e+00,5.151515151515151381e+00,9.086411771256388192e+01
4.040404040404040664e+00,5.151515151515151381e+00,8.508326901992438707e+01
4.141414141414140992e+00,5.151515151515151381e+00,7.970662053306801909e+01
4.242424242424242209e+00,5.151515151515151381e+00,7.485182223190403761e+01
4.343434343434343425e+00,5.151515151515151381e+00,7.059516398120763370e+01
4.444444444444444642e+00,5.151515151515151381e+00,6.697630765326860569e+01
4.545454545454544970e+00,5.151515151515151381e+00,6.400552088618715629e+01
4.646464646464646187e+00,5.151515151515151381e+00,6.167237036355827229e+01
4.747474747474747403e+00,5.151515151515151381e+00,5.995482006337076797e+01
4.848484848484848619e+00,5.151515151515151381e+00,5.882776241764089065e+01
4.949494949494949836e+00,5.151515151515151381e+00,5.827015942831314987e+01
5.050505050505050164e+00,5.151515151515151381e+00,5.827015942831314987e+01
5.151515151515151381e+00,5.151515151515151381e+00,5.882776241764089065e+01
5.252525252525252597e+00,5.151515151515151381e+00,5.995482006337076797e+01
5.353535353535353813e+00,5.151515151515151381e+00,6.167237036355827229e+01
5.454545454545454142e+00,5.151515151515151381e+00,6.400552088618712787e+01
5.555555555555555358e+00,5.151515151515151381e+00,6.697630765326860569e+01
5.656565656565656575e+00,5.151515151515151381e+00,7.059516398120763370e+01
5.757575757575757791e+00,5.151515151515151381e+00,7.485182223190403761e+01
5.858585858585858119e+00,5.151515151515151381e+00,7.970662053306797645e+01
5.959595959595959336e+00,5.151515151515151381e+00,8.508326901992438707e+01
6.060606060606060552e+00,5.151515151515151381e+00,9.086411771256388192e+01
6.161616161616161769e+00,5.151515151515151381e+00,9.688883799357111570e+01
6.262626262626262097e+00,5.151515151515151381e+00,1.029571718308691146e+02
6.363636363636363313e+00,5.151515151515151381e+00,1.088360262772760478e+02
6.464646464646464530e+00,5.151515151515151381e+00,1.142707261100568132e+02
6.565656565656565746e+00,5.151515151515151381e+00,1.189997361379134304e+02
6.666666666666666963e+00,5.151515151515151381e+00,1.227716928504008536e+02
6.767676767676767291e+00,5.151515151515151381e+00,1.253632136968756470e+02
6.868686868686868507e+00,5.151515151515151381e+00,1.265957448382953316e+02
6.969696969696969724e+00,5.151515151515151381e+00,1.263497083652391950e+02
7.070707070707070940e+00,5.151515151515151381e+00,1.245369429258735465e+02
7.171717171717171269e+00,5.151515151515151381e+00,1.210737587167574389e+02
7.272727272727272485e+00,5.151515151515151381e+00,1.160569674588545297e+02
7.373737373737373701e+00,5.151515151515151381e+00,1.096620920304949891e+02
7.474747474747474918e+00,5.151515151515151381e+00,1.021234353660870369e+02
7.575757575757575246e+00,5.151515151515151381e+00,9.371699299230643021e+01
7.676767676767676463e+00,5.151515151515151381e+00,8.474108174137091964e+01
7.777777777777777679e+00,5.151515151515151381e+00,7.549659855696656052e+01
7.878787878787878896e+00,5.151515151515151381e+00,6.626872711578153030e+01
7.979797979797979224e+00,5.151515151515151381e+00,5.731160317648784996e+01
8.080808080808081328e+00,5.151515151515151381e+00,4.883699135749232312e+01
8.181818181818181657e+00,5.151515151515151381e+00,4.100749251437528642e+01
8.282828282828281985e+00,5.151515151515151381e+00,3.393427101029752890e+01
8.383838383838384090e+00,5.151515151515151381e+00,2.767883383026657640e+01
8.484848484848484418e+00,5.151515151515151381e+00,2.225805781075315082e+01
8.585858585858586522e+00,5.151515151515151381e+00,1.765147165180288980e+01
8.686868686868686851e+00,5.151515151515151381e+00,1.380975554603179134e+01
8.787878787878787179e+00,5.151515151515151381e+00,1.066350237466177120e+01
8.888888888888889284e+00,5.151515151515151381e+00,8.131456064581415788e+00
8.989898989898989612e+00,5.151515151515151381e+00,6.127664755467469249e+00
9.090909090909089940e+00,5.151515151515151381e+00,4.567220347787287693e+00
9.191919191919192045e+00,5.151515151515151381e+00,3.370470286592250453e+00
9.292929292929292373e+00,5.151515151515151381e+00,2.465760708083087671e+00
9.393939393939394478e+00,5.151515151515151381e+00,1.790891807657015500e+00
9.494949494949494806e+00,5.151515151515151381e+00,1.293535588870838637e+00
9.595959595959595134e+00,5.151515151515151381e+00,9.308893351282120365e-01
9.696969696969697239e+00,5.151515151515151381e+00,6.688258100307711285e-01
9.797979797979797567e+00,5.151515151515151381e+00,4.807654598370784127e-01
9.898989898989899672e+00,5.151515151515151381e+00,3.464482152331784803e-01
1.000000000000000000e+01,5.151515151515151381e+00,2.507322355251706547e-01
0.000000000000000000e+00,5.252525252525252597e+00,2.506552853949300386e-01
1.010101010101010083e-01,5.252525252525252597e+00,3.468034835110042069e-01
2.020202020202020166e-01,5.252525252525252597e+00,4.818852274982554640e-01
3.030303030303030387e-01,5.252525252525252597e+00,6.712118027937932219e-01
4.040404040404040331e-01,5.252525252525252597e+00,9.352769113893658615e-01
5.050505050505050830e-01,5.252525252525252597e+00,1.300973800930034230e+00
6.060606060606060774e-01,5.252525252525252597e+00,1.802839747340961196e+00
7.070707070707070718e-01,5.252525252525252597e+00,2.484198844479776014e+00
8.080808080808080662e-01,5.252525252525252597e+00,3.398023122114739891e+00
9.090909090909090606e-01,5.252525252525252597e+00,4.607283693709369743e+00
1.010101010101010166e+00,5.252525252525252597e+00,6.184527420605251180e+00
1.111111111111111160e+00,5.252525252525252597e+00,8.210402077030259704e+00
1.212121212121212155e+00,5.252525252525252597e+00,1.077087649650421497e+01
1.313131313131313149e+00,5.252525252525252597e+00,1.395297241814014733e+01
1.414141414141414144e+00,5.252525252525252597e+00,1.783894812902294191e+01
1.515151515151515138e+00,5.252525252525252597e+00,2.249904961342673815e+01
1.616161616161616132e+00,5.252525252525252597e+00,2.798316210010079885e+01
1.717171717171717127e+00,5.252525252525252597e+00,3.431193198138242906e+01
1.818181818181818121e+00,5.252525252525252597e+00,4.146815413143247042e+01
1.919191919191919116e+00,5.252525252525252597e+00,4.938939360904274167e+01
2.020202020202020332e+00,5.252525252525252597e+00,5.796289293331779646e+01
2.121212121212121104e+00,5.252525252525252597e+00,6.702377168173835287e+01
2.222222222222222321e+00,5.252525252525252597e+00,7.635733297498298100e+01
2.323232323232323093e+00,5.252525252525252597e+00,8.570595117428774756e+01
2.424242424242424310e+00,5.252525252525252597e+00,9.478055156821021399e+01
2.525252525252525082e+00,5.252525252525252597e+00,1.032761557600270947e+02
2.626262626262626299e+00,5.252525252525252597e+00,1.108904257004490859e+02
2.727272727272727071e+00,5.252525252525252597e+00,1.173436748854389293e+02
2.828282828282828287e+00,5.252525252525252597e+00,1.223985042657580635e+02
2.929292929292929060e+00,5.252525252525252597e+00,1.258771229145515207e+02
3.030303030303030276e+00,5.252525252525252597e+00,1.276825214503885206e+02
3.131313131313131048e+00,5.252525252525252597e+00,1.279149068177192134e+02
3.232323232323232265e+00,5.252525252525252597e+00,1.266683117476050455e+02
3.333333333333333481e+00,5.252525252525252597e+00,1.240624117135579496e+02
3.434343434343434254e+00,5.252525252525252597e+00,1.202758706186802442e+02
3.535353535353535470e+00,5.252525252525252597e+00,1.155321925095761344e+02
3.636363636363636243e+00,5.252525252525252597e+00,1.100828724056564454e+02
3.737373737373737459e+00,5.252525252525252597e+00,1.041895852639692919e+02
3.838383838383838231e+00,5.252525252525252597e+00,9.810715226175095438e+01
3.939393939393939448e+00,5.252525252525252597e+00,9.206881614700313321e+01
4.040404040404040664e+00,5.252525252525252597e+00,8.627498603080988460e+01
4.141414141414140992e+00,5.252525252525252597e+00,8.088614015281214620e+01
4.242424242424242209e+00,5.252525252525252597e+00,7.602007382396641333e+01
4.343434343434343425e+00,5.252525252525252597e+00,7.175321508899384071e+01
4.444444444444444642e+00,5.252525252525252597e+00,6.812535404154907326e+01
4.545454545454544970e+00,5.252525252525252597e+00,6.514687390681766033e+01
4.646464646464646187e+00,5.252525252525252597e+00,6.280744185512702416e+01
4.747474747474747403e+00,5.252525252525252597e+00,6.108510506784924132e+01
4.848484848484848619e+00,5.252525252525252597e+00,5.995482006337076797e+01
4.949494949494949836e+00,5.252525252525252597e+00,5.939559238513886896e+01
5.050505050505050164e+00,5.252525252525252597e+00,5.939559238513886896e+01
5.151515151515151381e+00,5.252525252525252597e+00,5.995482006337076797e+01
5.252525252525252597e+00,5.252525252525252597e+00,6.108510506784924132e+01
5.353535353535353813e+00,5.252525252525252597e+00,6.280744185512702416e+01
5.454545454545454142e+00,5.252525252525252597e+00,6.514687390681766033e+01
5.555555555555555358e+00,5.252525252525252597e+00,6.812535404154907326e+01
5.656565656565656575e+00,5.252525252525252597e+00,7.175321508899384071e+01
5.757575757575757791e+00,5.252525252525252597e+00,7.602007382396641333e+01
5.858585858585858119e+00,5.252525252525252597e+00,8.088614015281208935e+01
5.959595959595959336e+00,5.252525252525252597e+00,8.627498603080988460e+01
6.060606060606060552e+00,5.252525252525252597e+00,9.206881614700313321e+01
6.161616161616161769e+00,5.252525252525252597e+00,9.810715226175095438e+01
6.262626262626262097e+00,5.252525252525252597e+00,1.041895852639692635e+02
6.363636363636363313e+00,5.252525252525252597e+00,1.100828724056564027e+02
6.464646464646464530e+00,5.252525252525252597e+00,1.155321925095761344e+02
6.565656565656565746e+00,5.252525252525252597e+00,1.202758706186802584e+02
6.666666666666666963e+00,5.252525252525252597e+00,1.240624117135579354e+02
6.767676767676767291e+00,5.252525252525252597e+00,1.266683117476050597e+02
6.868686868686868507e+00,5.252525252525252597e+00,1.279149068177192134e+02
6.969696969696969724e+00,5.252525252525252597e+00,1.276825214503885206e+02
7.070707070707070940e+00,5.252525252525252597e+00,1.258771229145515207e+02
7.171717171717171269e+00,5.252525252525252597e+00,1.223985042657580777e+02
7.272727272727272485e+00,5.252525252525252597e+00,1.173436748854389577e+02
7.373737373737373701e+00,5.252525252525252597e+00,1.108904257004490859e+02
7.474747474747474918e+00,5.252525252525252597e+00,1.032761557600270947e+02
7.575757575757575246e+00,5.252525252525252597e+00,9.478055156821027083e+01
7.676767676767676463e+00,5.252525252525252597e+00,8.570595117428779020e+01
7.777777777777777679e+00,5.252525252525252597e+00,7.635733297498298100e+01
7.878787878787878896e+00,5.252525252525252597e+00,6.702377168173835287e+01
7.979797979797979224e+00,5.252525252525252597e+00,5.796289293331783199e+01
8.080808080808081328e+00,5.252525252525252597e+00,4.938939360904269904e+01
8.181818181818181657e+00,5.252525252525252597e+00,4.146815413143249174e+01
8.282828282828281985e+00,5.252525252525252597e+00,3.431193198138248590e+01
8.383838383838384090e+00,5.252525252525252597e+00,2.798316210010078464e+01
8.484848484848484418e+00,5.252525252525252597e+00,2.249904961342675591e+01
